user_id;name;age;gender;job_category;job_title;preferred_coffee_type;visit_frequency;average_spend;average_rating;cafes_visited;time_preferences;mood_activity;is_international
U1740;Malik Jung;29;male;Medical;Medical Technician;['Filter Coffee', 'Cappuccino'];14;47.37;3.55;14;['morning', 'afternoon'];socializing;TRUE
U1741;Mehmet Azamet;58;male;Academic;Associate Professor;['Turkish Coffee', 'Americano', 'Cold Brew'];13;49.92;4.04;13;['evening', 'afternoon'];group study;FALSE
U1742;Fatima Rossi;39;female;Professional;University Lawyer;['Filter Coffee', 'Cold Brew'];7;45.91;3.35;6;['evening', 'morning'];studying;TRUE
U1743;Nazlı Ağaç;22;female;Student;Arts Student;['Americano', 'Turkish Coffee'];24;25.07;3.93;10;['afternoon', 'morning'];studying;FALSE
U1744;Fatima Tanaka;50;female;Support Staff;Research Technician;['Turkish Tea', 'Latte', 'Americano'];14;31.61;4.44;14;['morning', 'evening'];socializing;TRUE
U1745;Zehra Afacan;33;female;Medical;Nurse;['Filter Coffee', 'Macchiato'];9;51.64;3.42;11;['evening', 'morning'];working;FALSE
U1746;Benjamin Robert;26;male;Student;Exchange Student;['Herbal Tea', 'Cold Brew', 'Turkish Tea'];23;26.45;3.8;3;['afternoon'];relaxing;TRUE
U1747;Ramazan Barışkan;27;male;Professional;Campus Architect;['Macchiato'];5;25.94;4.34;5;['afternoon'];group study;FALSE
U1748;Samet Aytoğan;48;male;Administrative;IT Support;['Flat White'];5;25.24;4.01;8;['afternoon', 'morning'];studying;FALSE
U1749;Lars Williams;37;male;Professional;Mental Health Counselor;['Affogato', 'Herbal Tea', 'Espresso'];9;36.11;3.91;14;['evening', 'morning'];studying;TRUE
U1750;Eylül Azade;34;neutral;Academic;Lecturer;['Flat White', 'Espresso'];10;59.61;4.24;9;['morning'];socializing;FALSE
U1751;Jin Anderson;27;male;Medical;Nurse;['Cold Brew', 'Affogato', 'Latte'];13;56.11;3.8;5;['morning', 'evening'];relaxing;TRUE
U1752;Didem Balcı;39;female;Medical;Medical Technician;['Affogato', 'Filter Coffee'];10;28.67;4.12;4;['morning', 'afternoon'];group study;FALSE
U1753;Giorgio Singh;28;male;Medical;Pharmacist;['Frappe', 'Mocha'];4;43.99;3.71;8;['afternoon', 'evening'];working;TRUE
U1754;Bjorn Colombo;18;male;Student;Arts Student;['Cold Brew', 'Frappe'];25;16.05;0.0;0;['afternoon'];working;TRUE
U1755;Miguel Patel;59;male;Academic;Assistant Professor;['Turkish Tea'];7;26.28;3.94;7;['morning', 'evening'];reading;TRUE
U1756;Samet Bahadır;42;male;Academic;Visiting Scholar;['Turkish Tea', 'Cold Brew', 'Americano'];7;21.2;4.07;11;['morning', 'evening'];meeting;FALSE
U1757;Güneş Barokçu;28;female;Academic;Post-doctoral Researcher;['Turkish Coffee'];10;54.2;3.46;9;['evening'];group study;FALSE
U1758;Ülker Bahriye;23;female;Student;Exchange Student;['Latte', 'Cold Brew'];16;12.53;4.2;2;['afternoon', 'evening'];meeting;FALSE
U1759;Mei Lopez;20;female;Student;PhD Student;['Macchiato'];24;13.95;3.94;10;['evening'];meeting;TRUE
U1760;Onur Azap;57;male;Academic;Associate Professor;['Affogato', 'Cappuccino', 'Latte'];14;25.93;4.34;12;['evening', 'afternoon'];relaxing;FALSE
U1761;Ahmet Barokçular;41;male;Support Staff;Laboratory Technician;['Espresso'];8;52.74;4.06;7;['morning'];working;FALSE
U1762;Abdullah Barışkan;37;male;Medical;Clinical Researcher;['Turkish Coffee'];15;51.89;4.3;1;['evening'];group study;FALSE
U1763;Amara Esposito;28;female;Administrative;University Administrator;['Filter Coffee', 'Americano', 'Latte'];7;42.74;3.4;4;['morning', 'afternoon'];reading;TRUE
U1764;Andaç Ağaoğlu;29;neutral;Support Staff;Research Technician;['Affogato', 'Cold Brew'];8;35.06;4.2;1;['afternoon', 'morning'];meeting;FALSE
U1765;Zübeyde Ayöz;31;female;Medical;Clinical Researcher;['Mocha', 'Turkish Tea', 'Iced Latte'];9;55.32;4.42;12;['morning'];meeting;FALSE
U1766;Valentina Romano;39;female;Support Staff;Research Technician;['Turkish Tea', 'Cold Brew'];5;41.7;4.27;11;['morning'];meeting;TRUE
U1767;Aisha Martinez;47;female;Support Staff;Laboratory Technician;['Iced Latte', 'Affogato', 'Cappuccino'];11;24.29;3.47;3;['afternoon', 'evening'];group study;TRUE
U1768;Selda Öztürk;55;female;Support Staff;Campus Maintenance;['Cold Brew', 'Affogato'];10;47.82;3.66;13;['afternoon'];group study;FALSE
U1769;Nilay Bahadır;48;female;Academic;Research Assistant;['Cappuccino', 'Espresso', 'Macchiato'];12;30.57;4.36;5;['morning', 'evening'];meeting;FALSE
U1770;Aslan Bahriye;47;male;Medical;Medical Resident;['Affogato'];12;20.61;4.23;3;['evening', 'afternoon'];working;FALSE
U1771;Astrid Robert;52;female;Administrative;IT Support;['Filter Coffee', 'Turkish Coffee', 'Turkish Tea'];10;59.27;3.91;13;['afternoon'];working;TRUE
U1772;Merve Aydıntaş;61;female;Academic;Professor;['Cold Brew'];6;49.41;3.92;12;['morning'];working;FALSE
U1773;Özgür Barıştaş;52;male;Medical;Medical Technician;['Flat White', 'Frappe'];7;50.57;4.1;2;['afternoon'];studying;FALSE
U1774;Yahya Ayşün;28;male;Support Staff;Research Technician;['Latte', 'Turkish Coffee', 'Cold Brew'];11;23.35;4.33;12;['evening'];socializing;FALSE
U1775;Isabella Wilson;28;female;Student;Medical Student;['Affogato', 'Herbal Tea', 'Cappuccino'];13;17.97;3.68;8;['morning'];working;TRUE
U1776;Nazlı Baha;23;female;Medical;Pharmacist;['Flat White'];4;25.05;4.08;8;['afternoon'];meeting;FALSE
U1777;Ülker Ahmetoğlu;50;female;Medical;Pharmacist;['Affogato', 'Filter Coffee'];9;49.24;4.31;7;['afternoon'];working;FALSE
U1778;Magnus Garcia;55;male;Medical;Pharmacist;['Flat White', 'Turkish Tea'];11;25.62;4.22;14;['evening', 'afternoon'];relaxing;TRUE
U1779;Hiroshi Wang;60;male;Academic;Professor;['Herbal Tea'];6;35.24;4.1;2;['evening', 'afternoon'];studying;TRUE
U1780;Çağrı Aynur;37;neutral;Medical;Medical Technician;['Turkish Coffee', 'Affogato', 'Latte'];15;58.71;3.87;13;['evening'];reading;FALSE
U1781;Anastasia Nowak;18;female;Student;Arts Student;['Latte'];12;14.04;4.24;14;['morning'];reading;TRUE
U1782;Mehmet Ahsen;52;male;Medical;Nurse;['Herbal Tea'];15;43.44;4.19;9;['morning'];group study;FALSE
U1783;Meryem Bahadır;51;female;Medical;Medical Resident;['Espresso'];11;35.29;3.64;8;['afternoon', 'evening'];reading;FALSE
U1784;İsmail Aykutlu;53;male;Support Staff;Cafeteria Staff;['Cappuccino'];4;41.2;3.72;8;['evening', 'morning'];reading;FALSE
U1785;Priya Wang;30;female;Administrative;Department Secretary;['Espresso'];6;52.74;4.27;3;['evening'];working;TRUE
U1786;James Fernandez;29;male;Student;Master's Student;['Affogato', 'Macchiato'];9;14.17;3.73;9;['afternoon', 'evening'];studying;TRUE
U1787;Çağla Barlıkçı;40;female;Support Staff;Research Technician;['Flat White'];9;29.66;3.64;9;['afternoon'];group study;FALSE
U1788;Damla Ayşirin;54;female;Academic;Associate Professor;['Turkish Coffee', 'Cappuccino', 'Herbal Tea'];15;55.33;4.07;10;['afternoon'];working;FALSE
U1789;Noah Martinez;37;male;Administrative;Campus Security;['Mocha', 'Flat White', 'Espresso'];12;51.21;4.28;4;['afternoon'];meeting;TRUE
U1790;Yahya Ayveren;38;male;Medical;Hospital Doctor;['Cappuccino'];13;29.22;4.16;11;['afternoon'];studying;FALSE
U1791;Özge Aykutlu;39;female;Professional;Financial Advisor;['Flat White'];5;40.55;0.0;0;['evening'];relaxing;FALSE
U1792;Lars Weber;49;male;Medical;Medical Technician;['Mocha'];10;46.42;4.22;14;['evening'];studying;TRUE
U1793;Bjorn Wójcik;47;male;Professional;Financial Advisor;['Herbal Tea'];5;21.07;4.07;10;['morning', 'evening'];relaxing;TRUE
U1794;İrem Ahsenullah;61;female;Academic;Associate Professor;['Turkish Coffee', 'Iced Latte'];7;55.99;4.07;3;['morning'];reading;FALSE
U1795;Furkan Kaya;23;male;Student;Medical Student;['Americano'];19;27.32;3.33;6;['morning'];working;FALSE
U1796;Didem Ahmetoğlu;39;female;Support Staff;Bookstore Staff;['Macchiato', 'Turkish Tea', 'Turkish Coffee'];13;29.99;3.0;1;['morning'];relaxing;FALSE
U1797;Xiao Romano;37;female;Academic;Research Assistant;['Frappe', 'Flat White'];7;53.51;4.21;11;['afternoon'];meeting;TRUE
U1798;Mia Sato;50;female;Medical;Hospital Doctor;['Herbal Tea', 'Mocha', 'Macchiato'];11;41.77;3.82;12;['afternoon', 'morning'];group study;TRUE
U1799;Yusuf Ayten;28;male;Professional;Mental Health Counselor;['Americano'];4;22.87;3.88;10;['afternoon'];group study;FALSE
U1800;Gabriela Jones;51;female;Academic;Associate Professor;['Turkish Tea', 'Turkish Coffee'];6;36.36;4.25;6;['evening'];reading;TRUE
U1801;Arın Aytunç;23;neutral;Student;Master's Student;['Macchiato', 'Cappuccino', 'Filter Coffee'];15;10.25;4.08;14;['evening'];studying;FALSE
U1802;Zübeyde Aydınoğlu;37;female;Academic;Research Assistant;['Herbal Tea', 'Espresso'];14;48.93;4.06;8;['afternoon', 'morning'];group study;FALSE
U1803;Sakura Brown;22;female;Student;Arts Student;['Turkish Coffee', 'Flat White'];14;15.28;3.89;9;['morning'];relaxing;TRUE
U1804;Duru Bahar;23;neutral;Student;Master's Student;['Cold Brew', 'Herbal Tea'];16;23.2;3.58;8;['afternoon'];studying;FALSE
U1805;Müge Barışkan;31;female;Academic;Research Assistant;['Turkish Tea', 'Affogato'];12;21.17;4.02;10;['evening'];meeting;FALSE
U1806;Koray Ahraz;27;male;Support Staff;Bookstore Staff;['Americano', 'Mocha', 'Macchiato'];11;25.37;3.56;13;['afternoon'];reading;FALSE
U1807;Çağrı Aynur;24;neutral;Student;Engineering Student;['Turkish Coffee', 'Americano', 'Mocha'];17;17.51;3.72;10;['morning', 'afternoon'];group study;FALSE
U1808;Doruk Ayöz;52;neutral;Medical;Clinical Researcher;['Mocha', 'Latte', 'Frappe'];15;41.93;3.85;6;['evening', 'afternoon'];meeting;FALSE
U1809;Gülbahar Aydoğan;50;female;Academic;Associate Professor;['Affogato', 'Mocha'];7;23.91;4.23;6;['morning'];working;FALSE
U1810;Zeynur Ayveren;24;female;Student;PhD Student;['Cappuccino'];22;11.93;4.07;9;['afternoon'];studying;FALSE
U1811;Özge Ayışığı;28;female;Support Staff;Laboratory Technician;['Frappe', 'Macchiato', 'Turkish Coffee'];10;53.97;3.84;9;['morning', 'evening'];working;FALSE
U1812;Yasin Yılmaz;26;male;Academic;Lecturer;['Turkish Coffee', 'Macchiato'];4;29.76;3.91;11;['morning', 'evening'];group study;FALSE
U1813;Sakura Gonzalez;53;female;Professional;Financial Advisor;['Herbal Tea', 'Turkish Tea'];7;40.82;3.67;7;['afternoon', 'morning'];socializing;TRUE
U1814;Andaç Bahadır;19;neutral;Student;PhD Student;['Iced Latte'];18;11.26;0.0;0;['morning', 'evening'];group study;FALSE
U1815;Zehra Ayla;32;female;Professional;University Lawyer;['Macchiato', 'Herbal Tea'];15;28.85;4.64;5;['morning', 'afternoon'];socializing;FALSE
U1816;Ji-eun Weber;38;female;Support Staff;Cafeteria Staff;['Affogato'];8;23.5;4.17;12;['afternoon', 'evening'];socializing;TRUE
U1817;Gülbahar Ayveren;24;female;Professional;Financial Advisor;['Affogato', 'Latte'];7;34.61;4.35;2;['evening', 'morning'];reading;FALSE
U1818;Zafer Bahriye;34;male;Academic;Post-doctoral Researcher;['Americano', 'Macchiato', 'Frappe'];8;58.62;4.01;10;['morning'];studying;FALSE
U1819;Özgür Ağca;40;male;Academic;Visiting Scholar;['Espresso', 'Macchiato', 'Mocha'];8;36.27;4.38;10;['evening'];group study;FALSE
U1820;Ingrid Mueller;42;female;Administrative;IT Support;['Filter Coffee', 'Espresso', 'Affogato'];15;51.8;4.38;12;['morning', 'evening'];reading;TRUE
U1821;Alp Ahat;34;neutral;Administrative;Library Staff;['Espresso', 'Macchiato'];13;29.53;4.28;4;['morning', 'evening'];socializing;FALSE
U1822;Baran Yılmaz;51;male;Professional;University Lawyer;['Americano'];6;33.93;4.34;7;['afternoon'];reading;FALSE
U1823;Lakshmi Lopez;49;female;Academic;Associate Professor;['Iced Latte', 'Cold Brew'];4;31.09;4.15;13;['morning'];working;TRUE
U1824;Reyhan Ayşan;26;female;Medical;Hospital Doctor;['Turkish Coffee', 'Mocha', 'Cappuccino'];6;47.13;4.2;1;['evening', 'afternoon'];meeting;FALSE
U1825;Yasin Ağırtaş;29;male;Medical;Medical Resident;['Turkish Tea', 'Frappe'];9;30.2;4.41;7;['morning', 'afternoon'];meeting;FALSE
U1826;Yeşim Aynaoğlu;43;female;Academic;Associate Professor;['Affogato'];7;57.91;3.92;9;['morning'];working;FALSE
U1827;Yasmin Davies;47;female;Professional;Campus Architect;['Affogato', 'Cappuccino', 'Frappe'];14;32.03;4.28;5;['evening'];meeting;TRUE
U1828;Ayşe Aykurt;29;female;Administrative;University Administrator;['Herbal Tea', 'Frappe'];8;30.65;3.92;12;['afternoon'];socializing;FALSE
U1829;İsmail Ahsin;26;male;Professional;Campus Architect;['Affogato'];4;31.83;0.0;0;['afternoon'];relaxing;FALSE
U1830;Yeşim Barış;38;female;Administrative;IT Support;['Cold Brew', 'Frappe'];9;54.12;4.1;4;['afternoon'];relaxing;FALSE
U1831;Yusuf Ayn;52;male;Administrative;Department Secretary;['Turkish Tea', 'Cappuccino', 'Filter Coffee'];6;38.89;4.28;6;['evening', 'morning'];working;FALSE
U1832;Reyhan Aykutsoy;29;female;Student;PhD Student;['Cold Brew', 'Espresso'];24;29.28;3.6;2;['morning'];meeting;FALSE
U1833;Divya Fischer;46;female;Support Staff;Research Technician;['Latte'];11;35.13;3.4;5;['morning', 'afternoon'];socializing;TRUE
U1834;Ülkü Afer;42;female;Professional;Financial Advisor;['Americano'];7;51.01;3.65;2;['morning'];working;FALSE
U1835;Yasemin Barokçular;18;female;Student;Medical Student;['Mocha'];9;11.57;4.04;11;['morning'];group study;FALSE
U1836;Yeliz Ayla;34;female;Professional;Mental Health Counselor;['Turkish Coffee', 'Iced Latte', 'Herbal Tea'];15;51.56;3.91;8;['afternoon', 'morning'];working;FALSE
U1837;Neslihan Aynacı;54;female;Administrative;Library Staff;['Macchiato', 'Frappe'];5;23.28;4.52;5;['afternoon'];socializing;FALSE
U1838;Yasmin Williams;59;female;Academic;Professor;['Latte'];5;44.89;3.81;10;['morning', 'afternoon'];socializing;TRUE
U1839;Furkan Aydınkaya;47;male;Medical;Medical Resident;['Mocha', 'Herbal Tea', 'Latte'];12;28.9;3.77;3;['afternoon', 'evening'];meeting;FALSE
U1840;Priya Shah;44;female;Support Staff;Laboratory Technician;['Latte', 'Cappuccino'];7;22.16;3.66;8;['morning'];reading;TRUE
U1841;Arun Schneider;52;male;Support Staff;Campus Maintenance;['Macchiato'];10;31.88;0.0;0;['afternoon'];studying;TRUE
U1842;Melike Aynur;26;female;Professional;Campus Architect;['Frappe', 'Iced Latte'];10;46.72;4.28;4;['afternoon', 'morning'];group study;FALSE
U1843;Soo-jin Karlsson;26;female;Student;Master's Student;['Affogato'];12;23.6;3.48;13;['morning'];studying;TRUE
U1844;Oliver Kim;30;male;Support Staff;Campus Maintenance;['Americano', 'Iced Latte', 'Affogato'];9;45.0;4.39;14;['afternoon'];working;TRUE
U1845;Fatıma Ağaoğlu;36;female;Academic;Associate Professor;['Americano', 'Turkish Tea'];8;54.85;3.86;14;['evening', 'morning'];studying;FALSE
U1846;Esra Ayvermiş;36;female;Professional;Financial Advisor;['Mocha', 'Herbal Tea'];5;36.97;4.3;14;['evening'];socializing;FALSE
U1847;Ahmed Meyer;34;male;Academic;Lecturer;['Turkish Coffee'];6;36.5;4.42;11;['morning'];group study;TRUE
U1848;Zahide Afer;27;female;Administrative;Library Staff;['Cold Brew', 'Latte', 'Iced Latte'];10;20.17;4.36;13;['evening', 'morning'];studying;FALSE
U1849;Zeynur Aymirza;42;female;Administrative;Department Secretary;['Latte', 'Cold Brew', 'Turkish Tea'];7;58.7;3.67;7;['morning'];studying;FALSE
U1850;Rahul Smirnov;28;male;Professional;Mental Health Counselor;['Herbal Tea'];12;32.53;3.63;6;['evening', 'morning'];studying;TRUE
U1851;Ayhan Aykan;43;neutral;Administrative;Campus Security;['Turkish Tea'];13;39.96;3.6;3;['morning', 'afternoon'];group study;FALSE
U1852;Gözde Ayşün;31;female;Professional;University Lawyer;['Cappuccino', 'Turkish Tea', 'Frappe'];10;24.31;0.0;0;['morning'];reading;FALSE
U1853;Aykut Azamet;44;neutral;Professional;Career Counselor;['Affogato', 'Filter Coffee'];8;38.95;3.72;5;['afternoon', 'evening'];studying;FALSE
U1854;Ebru Ayşenur;29;female;Support Staff;Bookstore Staff;['Flat White'];5;29.82;3.57;7;['morning', 'afternoon'];studying;FALSE
U1855;Özlem Ayter;30;female;Support Staff;Laboratory Technician;['Macchiato'];8;29.14;3.65;2;['evening', 'afternoon'];reading;FALSE
U1856;İsmail Öztürk;54;male;Support Staff;Laboratory Technician;['Latte', 'Turkish Tea', 'Mocha'];10;59.81;3.69;8;['evening'];socializing;FALSE
U1857;Aykut Ağaoğlu;43;male;Professional;Mental Health Counselor;['Turkish Coffee', 'Frappe'];9;43.59;3.09;7;['morning'];working;FALSE
U1858;Ayşe Aykınsoy;51;female;Academic;Visiting Scholar;['Americano', 'Espresso', 'Cappuccino'];11;28.24;3.88;13;['afternoon'];group study;FALSE
U1859;Koray Ahraz;46;male;Administrative;Campus Security;['Cold Brew', 'Mocha'];10;56.66;4.38;12;['morning', 'evening'];reading;FALSE
U1860;Jian Evans;21;male;Student;PhD Student;['Mocha', 'Macchiato'];20;15.22;0.0;0;['morning'];working;TRUE
U1861;James Ahmed;37;male;Academic;Lecturer;['Herbal Tea', 'Americano', 'Cappuccino'];7;30.65;4.71;10;['morning', 'evening'];meeting;TRUE
U1862;Nazlı Aytaş;38;female;Support Staff;Research Technician;['Turkish Coffee', 'Affogato'];8;50.43;0.0;0;['morning', 'evening'];reading;FALSE
U1863;Müge Barışkın;43;female;Medical;Hospital Doctor;['Flat White', 'Americano', 'Turkish Coffee'];4;44.24;4.23;7;['morning', 'afternoon'];studying;FALSE
U1864;Emel Aynaoğlu;24;female;Professional;Mental Health Counselor;['Mocha', 'Iced Latte'];7;49.58;3.9;5;['afternoon', 'morning'];socializing;FALSE
U1865;Müge Bahadır;44;female;Academic;Lecturer;['Flat White', 'Macchiato', 'Espresso'];8;40.93;4.4;4;['afternoon', 'evening'];socializing;FALSE
U1866;Amelia Wilson;64;female;Academic;Assistant Professor;['Cold Brew', 'Espresso', 'Latte'];7;40.65;3.75;12;['evening'];relaxing;TRUE
U1867;Yelda Barok;31;female;Academic;Post-doctoral Researcher;['Flat White', 'Cold Brew', 'Filter Coffee'];4;24.84;3.72;9;['afternoon', 'evening'];relaxing;FALSE
U1868;Jian Rodriguez;46;male;Academic;Professor;['Cold Brew', 'Macchiato', 'Affogato'];9;40.89;3.49;8;['morning'];group study;TRUE
U1869;İrem Ahmetoğlu;43;female;Professional;Campus Architect;['Americano', 'Macchiato'];7;59.79;3.57;6;['evening'];socializing;FALSE
U1870;Eylül Aydınoğlu;21;neutral;Student;Medical Student;['Macchiato', 'Filter Coffee'];14;21.15;4.05;2;['evening', 'afternoon'];group study;FALSE
U1871;Emine Ahat;37;female;Academic;Research Assistant;['Espresso', 'Frappe', 'Flat White'];13;22.88;3.74;12;['afternoon'];group study;FALSE
U1872;Yusuf Azra;22;male;Student;PhD Student;['Cappuccino', 'Mocha', 'Filter Coffee'];8;13.5;4.4;1;['morning', 'afternoon'];working;FALSE
U1873;Ülkü Afacan;51;female;Academic;Assistant Professor;['Mocha', 'Macchiato'];9;35.25;4.4;1;['morning', 'evening'];relaxing;FALSE
U1874;Tuğçe Ayşan;39;female;Academic;Assistant Professor;['Herbal Tea', 'Americano'];8;47.34;4.14;14;['evening'];meeting;FALSE
U1875;Meryem Aydınlı;54;female;Support Staff;Cafeteria Staff;['Herbal Tea', 'Americano'];6;33.43;3.9;11;['afternoon', 'evening'];group study;FALSE
U1876;Melih Aydoğmuş;27;male;Support Staff;Bookstore Staff;['Herbal Tea'];12;46.71;4.3;12;['morning', 'evening'];socializing;FALSE
U1877;Selma Ayveren;54;female;Professional;Career Counselor;['Frappe'];10;41.23;3.98;10;['morning'];studying;FALSE
U1878;Soo-jin Lopez;46;female;Professional;Financial Advisor;['Macchiato'];11;24.54;3.59;8;['evening'];relaxing;TRUE
U1879;Büşra Bakır;22;female;Student;Exchange Student;['Macchiato', 'Flat White', 'Frappe'];9;25.09;3.87;7;['evening', 'morning'];working;FALSE
U1880;Nilay Ağaoğlu;35;female;Professional;Career Counselor;['Filter Coffee', 'Mocha'];9;43.48;0.0;0;['evening', 'afternoon'];group study;FALSE
U1881;Açelya Barok;43;female;Medical;Pharmacist;['Frappe', 'Iced Latte', 'Affogato'];9;35.83;4.05;2;['morning'];socializing;FALSE
U1882;Ryu Gonzalez;43;male;Medical;Medical Resident;['Frappe', 'Cappuccino'];4;30.89;3.97;9;['afternoon', 'evening'];group study;TRUE
U1883;Gabriela Williams;38;female;Academic;Post-doctoral Researcher;['Frappe', 'Cold Brew'];12;51.74;3.88;10;['evening', 'morning'];socializing;TRUE
U1884;Jamal Petit;53;male;Academic;Lecturer;['Turkish Coffee'];5;47.38;3.8;7;['afternoon'];meeting;TRUE
U1885;Duru Barışcan;51;neutral;Academic;Associate Professor;['Affogato'];10;38.07;3.82;11;['morning', 'afternoon'];relaxing;FALSE
U1886;Sinan Acun;42;male;Administrative;University Administrator;['Turkish Tea', 'Mocha'];15;52.6;3.54;5;['evening', 'morning'];relaxing;FALSE
